obs,val,err
PSQ0/G1g/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1g/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1g/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1g/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1g/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1u/pi(0)S(0)_ref,6.791769319961137,0.030519120316745845
PSQ0/G1u/pi(0)S(0)_ref,6.791769319961137,0.030519120316745845
PSQ0/G1u/pi(0)S(0)_ref,6.791769319961137,0.030519120316745845
PSQ0/G1u/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1u/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1u/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1u/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1u/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/Hu/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/Hu/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/Hu/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ1/G1/pi(0)S(1)_ref,6.8192790064163855,0.0303270922311235
PSQ1/G1/pi(0)S(1)_ref,6.8192790064163855,0.0303270922311235
PSQ1/G1/pi(0)S(1)_ref,6.8192790064163855,0.0303270922311235
PSQ1/G1/pi(1)S(0)_ref,7.434905335296137,0.03253123643656889
PSQ1/G1/pi(1)S(0)_ref,7.434905335296137,0.03253123643656889
PSQ1/G1/pi(1)S(0)_ref,7.434905335296137,0.03253123643656889
PSQ1/G1/pi(1)S(0)_ref,7.434905335296137,0.03253123643656889
PSQ1/G1/pi(1)S(0)_ref,7.434905335296137,0.03253123643656889
PSQ1/G1/pi(1)S(0)_ref,7.434905335296137,0.03253123643656889
PSQ1/G2/pi(1)S(2)_ref,7.810585488890275,0.031904106435325874
PSQ1/G2/pi(1)S(2)_ref,7.810585488890275,0.031904106435325874
PSQ1/G2/pi(1)S(2)_ref,7.810585488890275,0.031904106435325874
PSQ1/G2/pi(1)S(2)_ref,7.810585488890275,0.031904106435325874
PSQ1/G2/pi(1)S(2)_ref,7.810585488890275,0.031904106435325874
PSQ1/G2/pi(1)S(2)_ref,7.810585488890275,0.031904106435325874
PSQ1/G2/pi(1)S(2)_ref,7.810585488890275,0.031904106435325874
PSQ2/G/pi(0)S(2)_ref,6.845847501043304,0.030149830158751306
PSQ2/G/pi(0)S(2)_ref,6.845847501043304,0.030149830158751306
PSQ2/G/pi(0)S(2)_ref,6.845847501043304,0.030149830158751306
PSQ2/G/pi(0)S(2)_ref,6.845847501043304,0.030149830158751306
PSQ2/G/pi(1)S(1)_ref,7.479840566121771,0.032300978858270615
PSQ2/G/pi(1)S(1)_ref,7.479840566121771,0.032300978858270615
PSQ2/G/pi(1)S(1)_ref,7.479840566121771,0.032300978858270615
PSQ2/G/pi(2)S(0)_ref,7.8409641217090424,0.03373678318654212
PSQ2/G/pi(0)S(2)_ref,6.845847501043304,0.030149830158751306
PSQ2/G/pi(2)S(0)_ref,7.8409641217090424,0.03373678318654212
PSQ2/G/pi(0)S(2)_ref,6.845847501043304,0.030149830158751306
PSQ2/G/pi(2)S(0)_ref,7.8409641217090424,0.03373678318654212
PSQ2/G/pi(2)S(0)_ref,7.8409641217090424,0.03373678318654212
PSQ2/G/pi(2)S(0)_ref,7.8409641217090424,0.03373678318654212
PSQ2/G/pi(2)S(0)_ref,7.8409641217090424,0.03373678318654212
PSQ3/F1/pi(1)S(2)_ref,7.523154562470028,0.03209471266830501
PSQ3/F1/pi(1)S(2)_ref,7.523154562470028,0.03209471266830501
PSQ3/F1/pi(2)S(1)_ref,7.896291756070116,0.033488462454587975
PSQ3/F1/pi(2)S(1)_ref,7.896291756070116,0.033488462454587975
PSQ3/F1/pi(2)S(1)_ref,7.896291756070116,0.033488462454587975
PSQ3/F1/pi(2)S(1)_ref,7.896291756070116,0.033488462454587975
PSQ3/F2/pi(1)S(2)_ref,7.523154562470028,0.03209471266830501
PSQ3/F2/pi(1)S(2)_ref,7.523154562470028,0.03209471266830501
PSQ3/F2/pi(2)S(1)_ref,7.896291756070116,0.033488462454587975
PSQ3/F2/pi(2)S(1)_ref,7.896291756070116,0.033488462454587975
PSQ3/F2/pi(2)S(1)_ref,7.896291756070116,0.033488462454587975
PSQ3/F2/pi(2)S(1)_ref,7.896291756070116,0.033488462454587975
PSQ3/G/pi(0)S(3)_ref,6.871556848905376,0.029985394260437434
PSQ3/G/pi(0)S(3)_ref,6.871556848905376,0.029985394260437434
PSQ3/G/pi(0)S(3)_ref,6.871556848905376,0.029985394260437434
