obs,val,err
PSQ0/G1g/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1g/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1g/k(1)N(1)_ref,7.7707858995832995,0.05624252963847368
PSQ0/G1g/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1g/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1u/pi(0)S(0)_ref,6.791769319961137,0.030519120316745845
PSQ0/G1u/pi(0)S(0)_ref,6.791769319961137,0.030519120316745845
PSQ0/G1u/k(0)N(0)_ref,7.116975470048631,0.057797638908651375
PSQ0/G1u/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1u/k(1)N(1)_ref,7.7707858995832995,0.05624252963847368
PSQ0/G1u/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/G1u/k(1)N(1)_ref,7.7707858995832995,0.05624252963847368
PSQ0/G1u/k(1)N(1)_ref,7.7707858995832995,0.05624252963847368
PSQ0/Hu/pi(1)S(1)_ref,7.768874178608544,0.03207654509312203
PSQ0/Hu/k(1)N(1)_ref,7.7707858995832995,0.05624252963847368
PSQ0/Hu/k(1)N(1)_ref,7.7707858995832995,0.05624252963847368
PSQ1/G1/pi(0)S(1)_ref,6.8192790064163855,0.0303270922311235
PSQ1/G1/pi(0)S(1)_ref,6.8192790064163855,0.0303270922311235
PSQ1/G1/k(0)N(1)_ref,7.1918233269060385,0.056562053460689654
PSQ1/G1/k(1)N(0)_ref,7.3968361225794395,0.05913701168719196
PSQ1/G1/k(1)N(0)_ref,7.3968361225794395,0.05913701168719196
PSQ1/G1/k(1)N(0)_ref,7.3968361225794395,0.05913701168719196
PSQ1/G1/pi(1)S(0)_ref,7.434905335296137,0.03253123643656889
PSQ1/G1/pi(1)S(0)_ref,7.434905335296137,0.03253123643656889
PSQ1/G1/pi(1)S(0)_ref,7.434905335296137,0.03253123643656889
PSQ1/G2/pi(1)S(2)_ref,7.810585488890275,0.031904106435325874
PSQ1/G2/pi(1)S(2)_ref,7.810585488890275,0.031904106435325874
PSQ1/G2/k(1)N(2)_ref,7.848221741813146,0.05515270937134864
PSQ1/G2/k(1)N(2)_ref,7.848221741813146,0.05515270937134864
PSQ1/G2/k(1)N(2)_ref,7.848221741813146,0.05515270937134864
PSQ1/G2/pi(1)S(2)_ref,7.810585488890275,0.031904106435325874
PSQ1/G2/pi(1)S(2)_ref,7.810585488890275,0.031904106435325874
PSQ2/G/pi(0)S(2)_ref,6.845847501043304,0.030149830158751306
PSQ2/G/pi(0)S(2)_ref,6.845847501043304,0.030149830158751306
PSQ2/G/k(0)N(2)_ref,7.262690111667452,0.05548287257447022
PSQ2/G/k(0)N(2)_ref,7.262690111667452,0.05548287257447022
PSQ2/G/pi(1)S(1)_ref,7.479840566121771,0.032300978858270615
PSQ2/G/pi(1)S(1)_ref,7.479840566121771,0.032300978858270615
PSQ2/G/k(1)N(1)_ref,7.4818261399682955,0.057759271897846215
PSQ2/G/k(2)N(0)_ref,7.630924102677402,0.06028447801088776
PSQ2/G/k(0)N(2)_ref,7.262690111667452,0.05548287257447022
PSQ2/G/k(2)N(0)_ref,7.630924102677402,0.06028447801088776
PSQ2/G/k(0)N(2)_ref,7.262690111667452,0.05548287257447022
PSQ2/G/pi(2)S(0)_ref,7.8409641217090424,0.03373678318654212
PSQ2/G/k(2)N(0)_ref,7.630924102677402,0.06028447801088776
PSQ2/G/pi(2)S(0)_ref,7.8409641217090424,0.03373678318654212
PSQ2/G/pi(2)S(0)_ref,7.8409641217090424,0.03373678318654212
PSQ3/F1/pi(1)S(2)_ref,7.523154562470028,0.03209471266830501
PSQ3/F1/k(1)N(2)_ref,7.562221459347698,0.056561687475210475
PSQ3/F1/k(2)N(1)_ref,7.724193895033206,0.058793104314575816
PSQ3/F1/pi(2)S(1)_ref,7.896291756070116,0.033488462454587975
PSQ3/F1/pi(2)S(1)_ref,7.896291756070116,0.033488462454587975
PSQ3/F1/pi(2)S(1)_ref,7.896291756070116,0.033488462454587975
PSQ3/F2/pi(1)S(2)_ref,7.523154562470028,0.03209471266830501
PSQ3/F2/k(1)N(2)_ref,7.562221459347698,0.056561687475210475
PSQ3/F2/k(2)N(1)_ref,7.724193895033206,0.058793104314575816
PSQ3/F2/pi(2)S(1)_ref,7.896291756070116,0.033488462454587975
PSQ3/F2/k(2)N(1)_ref,7.724193895033206,0.058793104314575816
PSQ3/F2/k(2)N(1)_ref,7.724193895033206,0.058793104314575816
PSQ3/G/pi(0)S(3)_ref,6.871556848905376,0.029985394260437434
PSQ3/G/pi(0)S(3)_ref,6.871556848905376,0.029985394260437434
PSQ3/G/k(0)N(3)_ref,7.330073922918572,0.05453029662357606
